20160503 111400;0.791290;0.791460;0.791260;0.791460;0
20160503 111500;0.791490;0.791650;0.791430;0.791430;0
20160503 111600;0.791420;0.791430;0.791110;0.791250;0
20160503 111700;0.791250;0.791310;0.791060;0.791250;0
20160503 111800;0.791240;0.791240;0.791040;0.791100;0
20160503 111900;0.791110;0.791330;0.791110;0.791330;0
20160503 112000;0.791320;0.791440;0.791320;0.791350;0
20160503 112100;0.791360;0.791390;0.791310;0.791320;0
20160503 112200;0.791330;0.791380;0.791280;0.791350;0
20160503 112300;0.791340;0.791350;0.791240;0.791320;0
20160503 112400;0.791310;0.791400;0.791260;0.791380;0
20160503 112500;0.791380;0.791620;0.791360;0.791460;0
20160503 112600;0.791460;0.791610;0.791460;0.791610;0
20160503 112700;0.791610;0.791760;0.791480;0.791740;0
20160503 112800;0.791750;0.791790;0.791660;0.791710;0
20160503 112900;0.791710;0.791850;0.791590;0.791760;0
20160503 113000;0.791730;0.791800;0.791560;0.791800;0
20160503 113100;0.791790;0.791870;0.791750;0.791820;0
20160503 113200;0.791820;0.791860;0.791730;0.791730;0
20160503 113300;0.791740;0.791800;0.791570;0.791670;0
20160503 113400;0.791660;0.791750;0.791630;0.791750;0
20160503 113500;0.791750;0.791810;0.791490;0.791810;0
20160503 113600;0.791810;0.791960;0.791750;0.791960;0
20160503 113700;0.791920;0.791920;0.791730;0.791750;0
20160503 113800;0.791750;0.791770;0.791620;0.791620;0
20160503 113900;0.791620;0.791630;0.791450;0.791450;0
20160503 114000;0.791470;0.791520;0.791350;0.791460;0
20160503 114100;0.791470;0.791640;0.791470;0.791610;0
20160503 114200;0.791620;0.791640;0.791480;0.791480;0
20160503 114300;0.791480;0.791480;0.791360;0.791410;0
20160503 114400;0.791420;0.791460;0.791250;0.791310;0
20160503 114500;0.791320;0.791450;0.791320;0.791420;0
20160503 114600;0.791430;0.791510;0.791360;0.791380;0
20160503 114700;0.791380;0.791410;0.791330;0.791390;0
20160503 114800;0.791390;0.791390;0.791270;0.791360;0
20160503 114900;0.791360;0.791410;0.791280;0.791340;0
20160503 115000;0.791330;0.791400;0.791250;0.791260;0
20160503 115100;0.791290;0.791300;0.791150;0.791170;0
20160503 115200;0.791160;0.791340;0.791090;0.791320;0
20160503 115300;0.791330;0.791430;0.791310;0.791350;0
20160503 115400;0.791330;0.791350;0.791110;0.791240;0
20160503 115500;0.791250;0.791560;0.791250;0.791510;0
20160503 115600;0.791500;0.791500;0.791400;0.791400;0
20160503 115700;0.791400;0.791470;0.791320;0.791350;0
20160503 115800;0.791370;0.791380;0.791310;0.791370;0
20160503 115900;0.791380;0.791400;0.791210;0.791310;0
20160503 120000;0.791290;0.791320;0.791210;0.791310;0
20160503 120100;0.791290;0.791340;0.791110;0.791120;0
20160503 120200;0.791130;0.791180;0.791000;0.791070;0
20160503 120300;0.791090;0.791140;0.791020;0.791050;0
20160503 120400;0.791050;0.791120;0.791010;0.791050;0
20160503 120500;0.791050;0.791090;0.790920;0.790960;0
20160503 120600;0.790960;0.791070;0.790910;0.791070;0
20160503 120700;0.791070;0.791090;0.790990;0.790990;0
20160503 120800;0.790990;0.791000;0.790880;0.790910;0
20160503 120900;0.790900;0.790960;0.790880;0.790920;0
20160503 121000;0.790920;0.790980;0.790890;0.790970;0
20160503 121100;0.790960;0.791030;0.790920;0.791000;0
20160503 121200;0.790990;0.791220;0.790990;0.791220;0
20160503 121300;0.791230;0.791310;0.791180;0.791310;0
20160503 121400;0.791310;0.791340;0.791200;0.791230;0
20160503 121500;0.791240;0.791240;0.791120;0.791170;0
20160503 121600;0.791170;0.791250;0.791120;0.791250;0
20160503 121700;0.791240;0.791370;0.791200;0.791360;0
20160503 121800;0.791320;0.791320;0.791170;0.791200;0
20160503 121900;0.791190;0.791230;0.791160;0.791180;0
20160503 122000;0.791180;0.791280;0.791170;0.791280;0
20160503 122100;0.791280;0.791310;0.791210;0.791220;0
20160503 122200;0.791220;0.791220;0.791120;0.791180;0
20160503 122300;0.791190;0.791270;0.791190;0.791250;0
20160503 122400;0.791250;0.791330;0.791230;0.791300;0
20160503 122500;0.791300;0.791340;0.791300;0.791310;0
20160503 122600;0.791310;0.791440;0.791300;0.791370;0
20160503 122700;0.791380;0.791500;0.791380;0.791490;0
20160503 122800;0.791480;0.791800;0.791480;0.791680;0
20160503 122900;0.791680;0.791740;0.791650;0.791660;0
20160503 123000;0.791650;0.791690;0.791560;0.791640;0
20160503 123100;0.791650;0.791680;0.791430;0.791460;0
20160503 123200;0.791460;0.791550;0.791430;0.791540;0
20160503 123300;0.791510;0.791610;0.791480;0.791590;0
20160503 123400;0.791610;0.791650;0.791550;0.791640;0
20160503 123500;0.791660;0.791780;0.791650;0.791740;0
20160503 123600;0.791750;0.791810;0.791730;0.791800;0
20160503 123700;0.791800;0.791860;0.791740;0.791750;0
20160503 123800;0.791750;0.791770;0.791670;0.791690;0
20160503 123900;0.791670;0.791670;0.791580;0.791600;0
20160503 124000;0.791620;0.791720;0.791550;0.791690;0
20160503 124100;0.791690;0.791800;0.791670;0.791800;0
20160503 124200;0.791810;0.791810;0.791770;0.791780;0
20160503 124300;0.791770;0.791800;0.791760;0.791790;0
20160503 124400;0.791800;0.791880;0.791760;0.791870;0
20160503 124500;0.791860;0.791960;0.791830;0.791950;0
20160503 124600;0.791940;0.791990;0.791900;0.791940;0
20160503 124700;0.791930;0.791930;0.791860;0.791920;0
20160503 124800;0.791920;0.791940;0.791880;0.791920;0
20160503 124900;0.791910;0.791910;0.791820;0.791880;0
20160503 125000;0.791870;0.791950;0.791790;0.791790;0
20160503 125100;0.791790;0.791790;0.791570;0.791620;0
20160503 125200;0.791620;0.791860;0.791620;0.791820;0
20160503 125300;0.791830;0.791850;0.791670;0.791680;0
20160503 125400;0.791670;0.791800;0.791660;0.791760;0
20160503 125500;0.791760;0.791760;0.791570;0.791580;0
20160503 125600;0.791570;0.791580;0.791480;0.791520;0
20160503 125700;0.791490;0.791530;0.791460;0.791480;0
20160503 125800;0.791470;0.791580;0.791440;0.791470;0
20160503 125900;0.791470;0.791540;0.791330;0.791430;0
20160503 130000;0.791420;0.791430;0.791300;0.791380;0
20160503 130100;0.791390;0.791490;0.791390;0.791460;0
20160503 130200;0.791460;0.791760;0.791460;0.791580;0
20160503 130300;0.791580;0.791710;0.791580;0.791710;0
20160503 130400;0.791710;0.791710;0.791630;0.791640;0
20160503 130500;0.791640;0.791640;0.791560;0.791580;0
20160503 130600;0.791580;0.791700;0.791580;0.791590;0
20160503 130700;0.791600;0.791600;0.791510;0.791530;0
20160503 130800;0.791530;0.791620;0.791420;0.791480;0
20160503 130900;0.791490;0.791520;0.791450;0.791520;0
20160503 131000;0.791530;0.791650;0.791500;0.791630;0
20160503 131100;0.791630;0.791690;0.791550;0.791610;0
20160503 131200;0.791600;0.791680;0.791580;0.791670;0
20160503 131300;0.791660;0.791690;0.791600;0.791680;0
20160503 131400;0.791690;0.791800;0.791670;0.791700;0
20160503 131500;0.791690;0.791720;0.791580;0.791590;0
20160503 131600;0.791580;0.791640;0.791560;0.791610;0
20160503 131700;0.791600;0.791600;0.791520;0.791530;0
20160503 131800;0.791520;0.791570;0.791520;0.791540;0
20160503 131900;0.791550;0.791690;0.791550;0.791600;0
20160503 132000;0.791620;0.791650;0.791570;0.791590;0
20160503 132100;0.791590;0.791630;0.791520;0.791560;0
20160503 132200;0.791570;0.791650;0.791550;0.791640;0
20160503 132300;0.791630;0.791670;0.791560;0.791580;0
20160503 132400;0.791580;0.791650;0.791540;0.791570;0
20160503 132500;0.791560;0.791740;0.791560;0.791680;0
20160503 132600;0.791680;0.791740;0.791660;0.791700;0
20160503 132700;0.791700;0.791730;0.791630;0.791630;0
20160503 132800;0.791610;0.791740;0.791610;0.791670;0
20160503 132900;0.791670;0.791670;0.791520;0.791550;0
20160503 133000;0.791550;0.791630;0.791550;0.791550;0
20160503 133100;0.791550;0.791550;0.791500;0.791500;0
20160503 133200;0.791500;0.791510;0.791450;0.791480;0
20160503 133300;0.791480;0.791620;0.791470;0.791570;0
20160503 133400;0.791560;0.791570;0.791500;0.791500;0
20160503 133500;0.791480;0.791490;0.791380;0.791480;0
20160503 133600;0.791470;0.791570;0.791390;0.791430;0
20160503 133700;0.791410;0.791520;0.791400;0.791460;0
20160503 133800;0.791460;0.791460;0.791340;0.791340;0
20160503 133900;0.791340;0.791390;0.791290;0.791300;0
20160503 134000;0.791290;0.791300;0.791270;0.791280;0
20160503 134100;0.791290;0.791400;0.791250;0.791300;0
20160503 134200;0.791300;0.791300;0.791020;0.791220;0
20160503 134300;0.791230;0.791240;0.791110;0.791120;0
20160503 134400;0.791120;0.791220;0.791100;0.791210;0
20160503 134500;0.791190;0.791310;0.791180;0.791270;0
20160503 134600;0.791260;0.791310;0.791220;0.791260;0
20160503 134700;0.791260;0.791280;0.791220;0.791270;0
20160503 134800;0.791280;0.791350;0.791280;0.791350;0
20160503 134900;0.791340;0.791350;0.791320;0.791320;0
20160503 135000;0.791320;0.791380;0.791280;0.791340;0
20160503 135100;0.791350;0.791480;0.791330;0.791480;0
20160503 135200;0.791480;0.791480;0.791390;0.791430;0
20160503 135300;0.791430;0.791560;0.791410;0.791550;0
20160503 135400;0.791540;0.791550;0.791390;0.791480;0
20160503 135500;0.791480;0.791480;0.791360;0.791420;0
20160503 135600;0.791430;0.791430;0.791380;0.791410;0
20160503 135700;0.791400;0.791500;0.791370;0.791470;0
20160503 135800;0.791470;0.791550;0.791470;0.791510;0
20160503 135900;0.791500;0.791560;0.791440;0.791480;0
20160503 140000;0.791490;0.791530;0.791410;0.791500;0
20160503 140100;0.791500;0.791580;0.791500;0.791570;0
20160503 140200;0.791570;0.791670;0.791570;0.791660;0
20160503 140300;0.791650;0.791690;0.791550;0.791690;0
20160503 140400;0.791690;0.791730;0.791640;0.791710;0
20160503 140500;0.791690;0.791780;0.791660;0.791680;0
20160503 140600;0.791690;0.791710;0.791680;0.791710;0
20160503 140700;0.791720;0.791880;0.791720;0.791790;0
20160503 140800;0.791790;0.791900;0.791730;0.791810;0
20160503 140900;0.791800;0.791800;0.791690;0.791690;0
20160503 141000;0.791690;0.791720;0.791650;0.791700;0
20160503 141100;0.791680;0.791760;0.791680;0.791750;0
20160503 141200;0.791750;0.791920;0.791750;0.791830;0
20160503 141300;0.791840;0.791910;0.791840;0.791860;0
20160503 141400;0.791840;0.791840;0.791770;0.791770;0
20160503 141500;0.791770;0.791860;0.791760;0.791770;0
20160503 141600;0.791760;0.791870;0.791760;0.791820;0
20160503 141700;0.791810;0.791950;0.791790;0.791900;0
20160503 141800;0.791890;0.791970;0.791880;0.791970;0
20160503 141900;0.791970;0.792050;0.791970;0.791990;0
20160503 142000;0.791970;0.791980;0.791890;0.791940;0
20160503 142100;0.791930;0.791960;0.791810;0.791820;0
20160503 142200;0.791800;0.791870;0.791770;0.791800;0
20160503 142300;0.791800;0.791930;0.791800;0.791840;0
20160503 142400;0.791830;0.791830;0.791750;0.791750;0
20160503 142500;0.791760;0.791830;0.791730;0.791800;0
20160503 142600;0.791810;0.791920;0.791810;0.791850;0
20160503 142700;0.791860;0.791880;0.791680;0.791680;0
20160503 142800;0.791680;0.791740;0.791580;0.791720;0
20160503 142900;0.791720;0.791800;0.791700;0.791710;0
20160503 143000;0.791720;0.791730;0.791670;0.791710;0
20160503 143100;0.791710;0.791730;0.791700;0.791710;0
20160503 143200;0.791710;0.791730;0.791600;0.791610;0
20160503 143300;0.791610;0.791700;0.791610;0.791700;0
20160503 143400;0.791700;0.791740;0.791670;0.791670;0
20160503 143500;0.791670;0.791670;0.791520;0.791520;0
20160503 143600;0.791530;0.791560;0.791480;0.791520;0
20160503 143700;0.791520;0.791540;0.791390;0.791420;0
20160503 143800;0.791400;0.791500;0.791400;0.791500;0
20160503 143900;0.791490;0.791600;0.791470;0.791520;0
20160503 144000;0.791510;0.791640;0.791470;0.791640;0
20160503 144100;0.791630;0.791700;0.791590;0.791640;0
20160503 144200;0.791640;0.791730;0.791620;0.791730;0
20160503 144300;0.791730;0.791740;0.791680;0.791690;0
20160503 144400;0.791700;0.791720;0.791700;0.791710;0
20160503 144500;0.791710;0.791740;0.791670;0.791710;0
20160503 144600;0.791710;0.791710;0.791660;0.791670;0
20160503 144700;0.791680;0.791740;0.791670;0.791710;0
20160503 144800;0.791700;0.791760;0.791690;0.791750;0
20160503 144900;0.791750;0.791750;0.791610;0.791620;0
20160503 145000;0.791630;0.791750;0.791630;0.791750;0
20160503 145100;0.791750;0.791820;0.791640;0.791660;0
20160503 145200;0.791650;0.791690;0.791640;0.791640;0
20160503 145300;0.791640;0.791650;0.791530;0.791560;0
20160503 145400;0.791570;0.791570;0.791440;0.791440;0
20160503 145500;0.791440;0.791520;0.791390;0.791420;0
20160503 145600;0.791420;0.791480;0.791400;0.791480;0
20160503 145700;0.791480;0.791490;0.791450;0.791450;0
20160503 145800;0.791460;0.791460;0.791230;0.791230;0
20160503 145900;0.791240;0.791350;0.791210;0.791330;0
20160503 150000;0.791330;0.791360;0.791210;0.791280;0
20160503 150100;0.791280;0.791340;0.791250;0.791340;0
20160503 150200;0.791350;0.791350;0.791260;0.791300;0
20160503 150300;0.791300;0.791460;0.791300;0.791460;0
20160503 150400;0.791460;0.791620;0.791390;0.791390;0
20160503 150500;0.791380;0.791550;0.791310;0.791400;0
20160503 150600;0.791390;0.791490;0.791380;0.791480;0
20160503 150700;0.791470;0.791560;0.791440;0.791550;0
20160503 150800;0.791560;0.791580;0.791480;0.791480;0
20160503 150900;0.791500;0.791530;0.791430;0.791530;0
20160503 151000;0.791530;0.791550;0.791480;0.791550;0
20160503 151100;0.791560;0.791660;0.791550;0.791660;0
20160503 151200;0.791660;0.791690;0.791590;0.791670;0
20160503 151300;0.791640;0.791650;0.791450;0.791470;0
20160503 151400;0.791460;0.791530;0.791440;0.791500;0
20160503 151500;0.791500;0.791520;0.791450;0.791510;0
20160503 151600;0.791520;0.791540;0.791480;0.791480;0
20160503 151700;0.791480;0.791510;0.791450;0.791480;0
20160503 151800;0.791490;0.791530;0.791480;0.791530;0
20160503 151900;0.791540;0.791590;0.791540;0.791570;0
20160503 152000;0.791560;0.791570;0.791430;0.791430;0
20160503 152100;0.791440;0.791530;0.791430;0.791500;0
20160503 152200;0.791510;0.791560;0.791460;0.791560;0
20160503 152300;0.791570;0.791630;0.791560;0.791630;0
20160503 152400;0.791640;0.791650;0.791600;0.791600;0
20160503 152500;0.791600;0.791670;0.791390;0.791620;0
20160503 152600;0.791660;0.791780;0.791620;0.791770;0
20160503 152700;0.791760;0.791780;0.791760;0.791770;0
20160503 152800;0.791780;0.791820;0.791550;0.791590;0
20160503 152900;0.791570;0.791590;0.791500;0.791590;0
20160503 153000;0.791590;0.791670;0.791510;0.791640;0
20160503 153100;0.791630;0.791640;0.791510;0.791520;0
20160503 153200;0.791530;0.791600;0.791520;0.791570;0
20160503 153300;0.791550;0.791640;0.791510;0.791590;0
20160503 153400;0.791600;0.791600;0.791500;0.791540;0
20160503 153500;0.791560;0.791820;0.791560;0.791710;0
20160503 153600;0.791720;0.791720;0.791570;0.791570;0
20160503 153700;0.791580;0.791590;0.791500;0.791560;0
20160503 153800;0.791550;0.791590;0.791550;0.791570;0
20160503 153900;0.791580;0.791660;0.791560;0.791640;0
20160503 154000;0.791640;0.791640;0.791550;0.791560;0
20160503 154100;0.791550;0.791660;0.791550;0.791650;0
20160503 154200;0.791660;0.791700;0.791650;0.791680;0
20160503 154300;0.791680;0.791730;0.791480;0.791690;0
20160503 154400;0.791680;0.791680;0.791570;0.791590;0
20160503 154500;0.791590;0.791650;0.791490;0.791530;0
20160503 154600;0.791540;0.791550;0.791440;0.791520;0
20160503 154700;0.791510;0.791510;0.791390;0.791390;0
20160503 154800;0.791390;0.791550;0.791390;0.791530;0
20160503 154900;0.791520;0.791520;0.791420;0.791480;0
20160503 155000;0.791470;0.791560;0.791390;0.791510;0
20160503 155100;0.791520;0.791530;0.791470;0.791480;0
20160503 155200;0.791490;0.791670;0.791490;0.791610;0
20160503 155300;0.791610;0.791690;0.791590;0.791640;0
20160503 155400;0.791650;0.791680;0.791540;0.791540;0
20160503 155500;0.791530;0.791590;0.791510;0.791550;0
20160503 155600;0.791520;0.791550;0.791440;0.791530;0
20160503 155700;0.791520;0.791600;0.791490;0.791570;0
20160503 155800;0.791560;0.791560;0.791470;0.791500;0
20160503 155900;0.791490;0.791530;0.791470;0.791490;0
20160503 160000;0.791490;0.791530;0.791370;0.791500;0
20160503 160100;0.791490;0.791500;0.791400;0.791420;0
20160503 160200;0.791410;0.791420;0.791350;0.791370;0
20160503 160300;0.791370;0.791380;0.791310;0.791330;0
20160503 160400;0.791350;0.791380;0.791330;0.791340;0
20160503 160500;0.791340;0.791400;0.791340;0.791400;0
20160503 160600;0.791400;0.791450;0.791390;0.791450;0
20160503 160700;0.791450;0.791450;0.791270;0.791320;0
20160503 160800;0.791320;0.791430;0.791320;0.791400;0
20160503 160900;0.791390;0.791400;0.791290;0.791350;0
20160503 161000;0.791360;0.791360;0.791310;0.791310;0
20160503 161100;0.791320;0.791340;0.791300;0.791300;0
20160503 161200;0.791310;0.791330;0.791270;0.791280;0
20160503 161300;0.791270;0.791280;0.791220;0.791240;0
20160503 161400;0.791230;0.791240;0.791110;0.791140;0
20160503 161500;0.791140;0.791180;0.791050;0.791050;0
20160503 161600;0.791060;0.791100;0.791050;0.791080;0
20160503 161700;0.791080;0.791110;0.791070;0.791110;0
20160503 161800;0.791100;0.791120;0.791100;0.791110;0
20160503 161900;0.791100;0.791140;0.791070;0.791120;0
20160503 162000;0.791120;0.791250;0.791110;0.791210;0
20160503 162100;0.791200;0.791240;0.791130;0.791130;0
20160503 162200;0.791130;0.791140;0.791120;0.791130;0
20160503 162300;0.791140;0.791240;0.791110;0.791240;0
20160503 162400;0.791240;0.791240;0.791220;0.791240;0
20160503 162500;0.791250;0.791300;0.791250;0.791300;0
20160503 162600;0.791310;0.791370;0.791310;0.791370;0
20160503 162700;0.791380;0.791390;0.791350;0.791370;0
20160503 162800;0.791370;0.791370;0.791320;0.791320;0
20160503 162900;0.791320;0.791330;0.791290;0.791320;0
20160503 163000;0.791310;0.791320;0.791200;0.791200;0
20160503 163100;0.791200;0.791270;0.791190;0.791250;0
20160503 163200;0.791240;0.791340;0.791240;0.791330;0
20160503 163300;0.791330;0.791360;0.791320;0.791340;0
20160503 163400;0.791350;0.791400;0.791350;0.791400;0
20160503 163500;0.791390;0.791430;0.791350;0.791350;0
20160503 163600;0.791340;0.791360;0.791300;0.791360;0
20160503 163700;0.791350;0.791380;0.791190;0.791240;0
20160503 163800;0.791240;0.791280;0.791230;0.791280;0
20160503 163900;0.791280;0.791370;0.791280;0.791370;0
20160503 164000;0.791370;0.791390;0.791320;0.791380;0
20160503 164100;0.791360;0.791380;0.791310;0.791310;0
20160503 164200;0.791300;0.791300;0.791280;0.791290;0
20160503 164300;0.791290;0.791320;0.791280;0.791320;0
20160503 164400;0.791340;0.791410;0.791340;0.791400;0
20160503 164500;0.791390;0.791400;0.791320;0.791360;0
20160503 164600;0.791370;0.791400;0.791360;0.791360;0
20160503 164700;0.791370;0.791410;0.791350;0.791400;0
20160503 164800;0.791410;0.791440;0.791390;0.791420;0
20160503 164900;0.791420;0.791460;0.791400;0.791420;0
20160503 165000;0.791410;0.791430;0.791340;0.791360;0
20160503 165100;0.791350;0.791380;0.791320;0.791320;0
20160503 165200;0.791330;0.791360;0.791300;0.791310;0
20160503 165300;0.791300;0.791330;0.791270;0.791310;0
20160503 165400;0.791300;0.791300;0.791280;0.791300;0
20160503 165500;0.791300;0.791340;0.791240;0.791340;0
20160503 165600;0.791330;0.791340;0.791260;0.791300;0
20160503 165700;0.791290;0.791290;0.791180;0.791210;0
20160503 165800;0.791200;0.791240;0.790900;0.790900;0
20160503 165900;0.790980;0.790980;0.790890;0.790920;0
20160503 170000;0.790940;0.791040;0.790850;0.791040;0
20160503 170100;0.791050;0.791050;0.791030;0.791040;0
20160503 170200;0.791040;0.791050;0.791040;0.791050;0
20160503 170300;0.791040;0.791050;0.791000;0.791000;0
20160503 170400;0.791020;0.791130;0.790960;0.791090;0
20160503 170500;0.791100;0.791100;0.791010;0.791010;0
20160503 170600;0.791020;0.791110;0.791020;0.791110;0
20160503 170700;0.791120;0.791160;0.791070;0.791140;0
20160503 170800;0.791130;0.791140;0.791120;0.791120;0
20160503 170900;0.791090;0.791090;0.791040;0.791050;0
20160503 171000;0.791070;0.791090;0.791020;0.791030;0
20160503 171100;0.791050;0.791100;0.791020;0.791030;0
20160503 171200;0.791020;0.791030;0.791020;0.791030;0
20160503 171300;0.791020;0.791030;0.791020;0.791030;0
20160503 171400;0.791030;0.791030;0.791030;0.791030;0
20160503 171500;0.791030;0.791030;0.790810;0.790830;0
20160503 171600;0.790820;0.790840;0.790810;0.790830;0
20160503 171700;0.791020;0.791020;0.790780;0.790780;0
20160503 171800;0.790790;0.790790;0.790770;0.790780;0
20160503 171900;0.790800;0.790890;0.790750;0.790840;0
20160503 172000;0.790770;0.790810;0.790750;0.790750;0
20160503 172100;0.790750;0.790750;0.790720;0.790740;0
20160503 172200;0.790790;0.790790;0.790730;0.790750;0
20160503 172300;0.790750;0.790790;0.790750;0.790760;0
20160503 172400;0.790770;0.790790;0.790760;0.790790;0
20160503 172500;0.790800;0.790810;0.790800;0.790800;0
20160503 172700;0.790800;0.790800;0.790760;0.790760;0
20160503 172800;0.790760;0.790790;0.790760;0.790790;0
20160503 172900;0.790790;0.790790;0.790750;0.790750;0
20160503 173000;0.790750;0.790790;0.790740;0.790790;0
20160503 173100;0.790790;0.790790;0.790780;0.790780;0
20160503 173200;0.790780;0.790780;0.790760;0.790760;0
20160503 173300;0.790760;0.790770;0.790760;0.790770;0
20160503 173400;0.790760;0.790770;0.790640;0.790640;0
20160503 173500;0.790640;0.790710;0.790620;0.790640;0
20160503 173600;0.790640;0.790860;0.790560;0.790860;0
20160503 173700;0.790860;0.790860;0.790730;0.790840;0
20160503 173800;0.790840;0.790840;0.790780;0.790790;0
20160503 173900;0.790800;0.790890;0.790780;0.790890;0
20160503 174000;0.790880;0.790960;0.790880;0.790890;0
20160503 174100;0.790840;0.790840;0.790700;0.790710;0
20160503 174200;0.790710;0.790800;0.790710;0.790770;0
20160503 174300;0.790770;0.790770;0.790770;0.790770;0
20160503 174400;0.790770;0.790770;0.790770;0.790770;0
20160503 174500;0.790770;0.790770;0.790760;0.790770;0
20160503 174600;0.790760;0.790770;0.790760;0.790770;0
20160503 174700;0.790770;0.790770;0.790670;0.790740;0
20160503 174800;0.790770;0.790840;0.790770;0.790790;0
20160503 174900;0.790790;0.790960;0.790790;0.790940;0
20160503 175000;0.790920;0.791110;0.790840;0.791050;0
20160503 175100;0.791060;0.791060;0.791030;0.791040;0
20160503 175200;0.791040;0.791040;0.790820;0.791010;0
20160503 175300;0.791000;0.791040;0.790870;0.790870;0
20160503 175400;0.790890;0.791030;0.790890;0.790980;0
20160503 175500;0.790980;0.791000;0.790890;0.790890;0
20160503 175600;0.790890;0.791000;0.790890;0.790890;0
20160503 175700;0.790890;0.790980;0.790670;0.790840;0
20160503 175800;0.790820;0.790820;0.790770;0.790770;0
20160503 175900;0.790770;0.790940;0.790740;0.790870;0
20160503 180000;0.790930;0.791060;0.790930;0.791020;0
20160503 180100;0.791010;0.791040;0.790920;0.791020;0
20160503 180200;0.791010;0.791050;0.790980;0.790980;0
20160503 180300;0.790990;0.790990;0.790880;0.790910;0
20160503 180400;0.790900;0.790940;0.790870;0.790890;0
20160503 180500;0.790890;0.791080;0.790890;0.791070;0
20160503 180600;0.791040;0.791100;0.791020;0.791060;0
20160503 180700;0.791080;0.791080;0.790960;0.791010;0
20160503 180800;0.791000;0.791050;0.790970;0.791040;0
20160503 180900;0.791020;0.791020;0.790780;0.790790;0
20160503 181000;0.790780;0.790930;0.790770;0.790820;0
20160503 181100;0.790820;0.790870;0.790790;0.790850;0
20160503 181200;0.790860;0.790900;0.790850;0.790890;0
20160503 181300;0.790880;0.790920;0.790870;0.790910;0
20160503 181400;0.790910;0.790940;0.790910;0.790910;0
20160503 181500;0.790920;0.790930;0.790840;0.790840;0
20160503 181600;0.790850;0.790860;0.790810;0.790840;0
20160503 181700;0.790830;0.790850;0.790750;0.790760;0
20160503 181800;0.790770;0.790820;0.790680;0.790760;0
20160503 181900;0.790700;0.790740;0.790590;0.790680;0
20160503 182000;0.790680;0.790780;0.790670;0.790740;0
20160503 182100;0.790740;0.790740;0.790690;0.790740;0
20160503 182200;0.790740;0.790780;0.790670;0.790760;0
20160503 182300;0.790780;0.790780;0.790730;0.790740;0
20160503 182400;0.790730;0.790740;0.790720;0.790730;0
20160503 182500;0.790730;0.790770;0.790710;0.790770;0
20160503 182600;0.790760;0.790780;0.790700;0.790750;0
20160503 182700;0.790740;0.790760;0.790710;0.790740;0
20160503 182800;0.790750;0.790810;0.790730;0.790800;0
20160503 182900;0.790790;0.790880;0.790720;0.790880;0
20160503 183000;0.790880;0.790880;0.790770;0.790770;0
20160503 183100;0.790770;0.790840;0.790770;0.790830;0
20160503 183200;0.790840;0.790890;0.790810;0.790880;0
20160503 183300;0.790870;0.790880;0.790770;0.790810;0
20160503 183400;0.790800;0.790850;0.790800;0.790850;0
20160503 183500;0.790850;0.790860;0.790750;0.790860;0
20160503 183600;0.790870;0.790870;0.790750;0.790790;0
20160503 183700;0.790780;0.790810;0.790730;0.790750;0
20160503 183800;0.790750;0.790760;0.790700;0.790710;0
20160503 183900;0.790720;0.790750;0.790660;0.790670;0
20160503 184000;0.790660;0.790710;0.790660;0.790700;0
20160503 184100;0.790690;0.790710;0.790610;0.790650;0
20160503 184200;0.790660;0.790700;0.790580;0.790620;0
20160503 184300;0.790630;0.790680;0.790620;0.790680;0
20160503 184400;0.790670;0.790780;0.790660;0.790680;0
20160503 184500;0.790700;0.790760;0.790620;0.790620;0
20160503 184600;0.790610;0.790660;0.790570;0.790590;0
20160503 184700;0.790600;0.790670;0.790580;0.790590;0
20160503 184800;0.790600;0.790680;0.790590;0.790670;0
20160503 184900;0.790680;0.790700;0.790670;0.790670;0
20160503 185000;0.790680;0.790710;0.790650;0.790690;0
20160503 185100;0.790680;0.790700;0.790600;0.790630;0
20160503 185200;0.790630;0.790650;0.790630;0.790650;0
20160503 185400;0.790630;0.790650;0.790630;0.790650;0
20160503 185500;0.790640;0.790690;0.790630;0.790680;0
20160503 185600;0.790650;0.790670;0.790610;0.790610;0
20160503 185700;0.790600;0.790600;0.790550;0.790550;0
20160503 185800;0.790550;0.790650;0.790550;0.790620;0
20160503 185900;0.790660;0.790660;0.790570;0.790660;0
20160503 190000;0.790640;0.790670;0.790580;0.790660;0
20160503 190100;0.790650;0.790680;0.790650;0.790680;0
20160503 190200;0.790670;0.790700;0.790630;0.790660;0
20160503 190300;0.790660;0.790670;0.790590;0.790610;0
20160503 190400;0.790600;0.790600;0.790580;0.790590;0
20160503 190500;0.790590;0.790650;0.790580;0.790620;0
20160503 190600;0.790630;0.790710;0.790590;0.790680;0
20160503 190700;0.790670;0.790750;0.790610;0.790740;0
20160503 190800;0.790750;0.790820;0.790720;0.790820;0
20160503 190900;0.790810;0.790830;0.790790;0.790820;0
20160503 191000;0.790820;0.790820;0.790800;0.790810;0
20160503 191100;0.790800;0.790840;0.790790;0.790840;0
20160503 191200;0.790830;0.790840;0.790810;0.790820;0
20160503 191300;0.790810;0.790830;0.790800;0.790800;0
20160503 191400;0.790810;0.790890;0.790810;0.790870;0
20160503 191500;0.790880;0.790900;0.790810;0.790810;0
20160503 191600;0.790800;0.790850;0.790790;0.790850;0
20160503 191700;0.790840;0.790850;0.790810;0.790820;0
